station_id,is_weekend,hour,target_bikes,capacity
ST0839,True,6,0,2
ST0839,True,7,1,2
ST0839,True,8,1,2
ST0839,True,9,0,2
ST0839,True,10,0,2
ST0839,True,11,1,2
ST0839,True,12,0,2
ST0839,True,13,0,2
ST0839,True,14,0,2
ST0839,True,15,0,2
ST0839,True,16,0,2
ST0839,True,17,0,2
ST0839,True,18,0,2
ST0839,True,19,0,2
ST0839,True,20,0,2
ST0839,True,21,0,2
ST0839,True,22,0,2
ST0839,True,23,0,2
ST0840,False,0,0,6
ST0840,False,1,0,6
ST0840,False,2,0,6
ST0840,False,3,0,6
ST0840,False,4,0,6
ST0840,False,5,0,6
ST0840,False,6,1,6
ST0840,False,7,2,6
ST0840,False,8,0,6
ST0840,False,9,1,6
ST0840,False,10,1,6
ST0840,False,11,1,6
ST0840,False,12,1,6
ST0840,False,13,1,6
ST0840,False,14,1,6
ST0840,False,15,0,6
ST0840,False,16,1,6
ST0840,False,17,1,6
ST0840,False,18,2,6
ST0840,False,19,0,6
ST0840,False,20,0,6
ST0840,False,21,1,6
ST0840,False,22,0,6
ST0840,False,23,1,6
ST0840,True,0,1,6
ST0840,True,1,1,6
ST0840,True,2,0,6
ST0840,True,3,0,6
ST0840,True,4,1,6
ST0840,True,5,1,6
ST0840,True,6,1,6
ST0840,True,7,0,6
ST0840,True,8,1,6
ST0840,True,9,0,6
ST0840,True,10,0,6
ST0840,True,11,1,6
ST0840,True,12,2,6
ST0840,True,13,0,6
ST0840,True,14,1,6
ST0840,True,15,1,6
ST0840,True,16,1,6
ST0840,True,17,1,6
ST0840,True,18,0,6
ST0840,True,19,1,6
ST0840,True,20,1,6
ST0840,True,21,0,6
ST0840,True,22,2,6
ST0840,True,23,1,6
ST0842,False,0,1,3
ST0842,False,1,0,3
ST0842,False,2,0,3
ST0842,False,3,0,3
ST0842,False,4,0,3
ST0842,False,5,0,3
ST0842,False,6,1,3
ST0842,False,7,0,3
ST0842,False,8,0,3
ST0842,False,9,0,3
ST0842,False,10,0,3
ST0842,False,11,0,3
ST0842,False,12,0,3
ST0842,False,13,1,3
ST0842,False,14,0,3
ST0842,False,15,0,3
ST0842,False,16,0,3
ST0842,False,17,1,3
ST0842,False,18,1,3
ST0842,False,19,2,3
ST0842,False,20,1,3
ST0842,False,21,1,3
ST0842,False,22,1,3
ST0842,False,23,0,3
ST0842,True,0,0,3
ST0842,True,1,0,3
ST0842,True,2,0,3
ST0842,True,3,0,3
ST0842,True,4,0,3
ST0842,True,5,0,3
ST0842,True,6,1,3
ST0842,True,7,1,3
ST0842,True,8,1,3
ST0842,True,9,1,3
ST0842,True,10,0,3
ST0842,True,11,0,3
ST0842,True,12,0,3
ST0842,True,13,0,3
ST0842,True,14,0,3
ST0842,True,15,0,3
ST0842,True,16,0,3
ST0842,True,17,1,3
ST0842,True,18,1,3
ST0842,True,19,2,3
ST0842,True,20,1,3
ST0842,True,21,1,3
ST0842,True,22,1,3
ST0842,True,23,0,3
ST0843,False,0,0,2
ST0843,False,1,0,2
ST0843,False,2,0,2
ST0843,False,3,0,2
ST0843,False,4,0,2
ST0843,False,5,0,2
ST0843,False,6,0,2
ST0843,False,7,1,2
ST0843,False,8,0,2
ST0843,False,9,0,2
ST0843,False,10,0,2
ST0843,False,11,0,2
ST0843,False,12,0,2
ST0843,False,13,0,2
ST0843,False,14,0,2
ST0843,False,15,1,2
ST0843,False,16,0,2
ST0843,False,17,1,2
ST0843,False,18,1,2
ST0843,False,19,1,2
ST0843,False,20,1,2
ST0843,False,21,1,2
ST0843,False,22,1,2
ST0843,False,23,1,2
ST0843,True,0,0,2
ST0843,True,1,1,2
ST0843,True,2,0,2
ST0843,True,3,0,2
ST0843,True,4,0,2
ST0843,True,5,0,2
ST0843,True,6,0,2
ST0843,True,7,0,2
ST0843,True,8,0,2
ST0843,True,9,0,2
ST0843,True,10,1,2
ST0843,True,11,0,2
ST0843,True,12,0,2
ST0843,True,13,1,2
ST0843,True,14,1,2
ST0843,True,15,0,2
ST0843,True,16,0,2
ST0843,True,17,0,2
ST0843,True,18,1,2
ST0843,True,19,1,2
ST0843,True,20,0,2
ST0843,True,21,0,2
ST0843,True,22,1,2
ST0843,True,23,0,2
ST0844,False,0,0,2
ST0844,False,1,0,2
ST0844,False,2,0,2
ST0844,False,3,0,2
ST0844,False,4,0,2
ST0844,False,5,0,2
ST0844,False,6,0,2
ST0844,False,7,0,2
ST0844,False,8,0,2
ST0844,False,9,0,2
ST0844,False,10,0,2
ST0844,False,11,0,2
ST0844,False,12,0,2
ST0844,False,13,0,2
ST0844,False,14,0,2
ST0844,False,15,0,2
ST0844,False,16,1,2
ST0844,False,17,0,2
ST0844,False,18,0,2
ST0844,False,19,1,2
ST0844,False,20,0,2
ST0844,False,21,0,2
ST0844,False,22,0,2
ST0844,False,23,1,2
ST0844,True,0,0,2
ST0844,True,1,0,2
ST0844,True,2,0,2
ST0844,True,3,0,2
ST0844,True,4,0,2
ST0844,True,5,0,2
ST0844,True,6,0,2
ST0844,True,7,0,2
ST0844,True,8,0,2
ST0844,True,9,0,2
ST0844,True,10,0,2
ST0844,True,11,0,2
ST0844,True,12,0,2
ST0844,True,13,0,2
ST0844,True,14,1,2
ST0844,True,15,0,2
ST0844,True,16,0,2
ST0844,True,17,1,2
ST0844,True,18,0,2
ST0844,True,19,1,2
ST0844,True,20,1,2
ST0844,True,21,0,2
ST0844,True,22,0,2
ST0844,True,23,0,2
ST0845,False,0,0,4
ST0845,False,1,0,4
ST0845,False,2,0,4
ST0845,False,3,0,4
ST0845,False,4,0,4
ST0845,False,5,1,4
ST0845,False,6,1,4
ST0845,False,7,2,4
ST0845,False,8,1,4
ST0845,False,9,1,4
ST0845,False,10,0,4
ST0845,False,11,0,4
ST0845,False,12,1,4
ST0845,False,13,1,4
ST0845,False,14,1,4
ST0845,False,15,1,4
ST0845,False,16,1,4
ST0845,False,17,0,4
ST0845,False,18,1,4
ST0845,False,19,0,4
ST0845,False,20,0,4
ST0845,False,21,1,4
ST0845,False,22,1,4
ST0845,False,23,1,4
ST0845,True,0,0,4
ST0845,True,1,1,4
ST0845,True,2,0,4
ST0845,True,3,0,4
ST0845,True,4,0,4
ST0845,True,5,0,4
ST0845,True,6,1,4
ST0845,True,7,0,4
ST0845,True,8,0,4
ST0845,True,9,1,4
ST0845,True,10,3,4
ST0845,True,11,0,4
ST0845,True,12,0,4
ST0845,True,13,1,4
ST0845,True,14,1,4
ST0845,True,15,1,4
ST0845,True,16,1,4
ST0845,True,17,0,4
ST0845,True,18,1,4
ST0845,True,19,1,4
ST0845,True,20,0,4
ST0845,True,21,0,4
ST0845,True,22,0,4
ST0845,True,23,1,4
ST0846,False,0,0,4
ST0846,False,1,0,4
ST0846,False,2,0,4
ST0846,False,3,0,4
ST0846,False,4,0,4
ST0846,False,5,0,4
ST0846,False,6,0,4
ST0846,False,7,0,4
ST0846,False,8,1,4
ST0846,False,9,0,4
ST0846,False,10,0,4
ST0846,False,11,0,4
ST0846,False,12,0,4
ST0846,False,13,0,4
ST0846,False,14,0,4
ST0846,False,15,0,4
ST0846,False,16,1,4
ST0846,False,17,1,4
ST0846,False,18,1,4
ST0846,False,19,0,4
ST0846,False,20,0,4
ST0846,False,21,1,4
ST0846,False,22,0,4
ST0846,False,23,0,4
ST0846,True,0,0,4
ST0846,True,1,0,4
ST0846,True,2,0,4
ST0846,True,3,0,4
ST0846,True,4,0,4
ST0846,True,5,0,4
ST0846,True,6,0,4
ST0846,True,7,0,4
ST0846,True,8,1,4
ST0846,True,9,1,4
ST0846,True,10,0,4
ST0846,True,11,0,4
ST0846,True,12,1,4
ST0846,True,13,0,4
ST0846,True,14,1,4
ST0846,True,15,1,4
ST0846,True,16,0,4
ST0846,True,17,1,4
ST0846,True,18,0,4
ST0846,True,19,0,4
ST0846,True,20,0,4
ST0846,True,21,1,4
ST0846,True,22,0,4
ST0846,True,23,1,4
ST0847,False,0,1,2
ST0847,False,1,0,2
ST0847,False,2,0,2
ST0847,False,3,0,2
ST0847,False,4,0,2
ST0847,False,5,0,2
ST0847,False,6,0,2
ST0847,False,7,0,2
ST0847,False,8,1,2
ST0847,False,9,0,2
ST0847,False,10,0,2
ST0847,False,11,0,2
ST0847,False,12,0,2
ST0847,False,13,0,2
ST0847,False,14,0,2
ST0847,False,15,0,2
ST0847,False,16,0,2
ST0847,False,17,1,2
ST0847,False,18,0,2
ST0847,False,19,0,2
ST0847,False,20,0,2
ST0847,False,21,0,2
ST0847,False,22,0,2
ST0847,False,23,0,2
ST0847,True,0,0,2
ST0847,True,1,0,2
ST0847,True,2,0,2
ST0847,True,3,0,2
ST0847,True,4,0,2
ST0847,True,5,0,2
ST0847,True,6,0,2
ST0847,True,7,0,2
ST0847,True,8,0,2
ST0847,True,9,0,2
ST0847,True,10,0,2
ST0847,True,11,0,2
ST0847,True,12,0,2
ST0847,True,13,0,2
ST0847,True,14,0,2
ST0847,True,15,0,2
ST0847,True,16,0,2
ST0847,True,17,1,2
ST0847,True,18,1,2
ST0847,True,19,0,2
ST0847,True,20,0,2
ST0847,True,21,0,2
ST0847,True,22,1,2
ST0847,True,23,0,2
ST0848,False,0,0,2
ST0848,False,1,0,2
ST0848,False,2,0,2
ST0848,False,3,0,2
ST0848,False,4,0,2
ST0848,False,5,0,2
ST0848,False,6,0,2
ST0848,False,7,0,2
ST0848,False,8,0,2
ST0848,False,9,0,2
ST0848,False,10,0,2
ST0848,False,11,0,2
ST0848,False,12,0,2
ST0848,False,13,0,2
ST0848,False,14,0,2
ST0848,False,15,0,2
ST0848,False,16,0,2
ST0848,False,17,0,2
ST0848,False,18,0,2
ST0848,False,19,0,2
ST0848,False,20,0,2
ST0848,False,21,0,2
ST0848,False,22,0,2
ST0848,False,23,0,2
ST0848,True,0,0,2
ST0848,True,1,0,2
ST0848,True,2,0,2
ST0848,True,3,0,2
ST0848,True,4,0,2
ST0848,True,5,0,2
ST0848,True,6,0,2
ST0848,True,7,0,2
ST0848,True,8,0,2
ST0848,True,9,0,2
ST0848,True,10,0,2
ST0848,True,11,0,2
ST0848,True,12,0,2
ST0848,True,13,0,2
ST0848,True,14,0,2
ST0848,True,15,0,2
ST0848,True,16,0,2
ST0848,True,17,0,2
ST0848,True,18,0,2
ST0848,True,19,0,2
ST0848,True,20,0,2
ST0848,True,21,0,2
ST0848,True,22,0,2
ST0848,True,23,0,2
ST0849,False,0,0,1
ST0849,False,1,0,1
ST0849,False,2,0,1
ST0849,False,3,0,1
ST0849,False,4,0,1
ST0849,False,5,0,1
ST0849,False,6,0,1
ST0849,False,7,0,1
ST0849,False,8,0,1
ST0849,False,9,0,1
ST0849,False,10,0,1
ST0849,False,11,0,1
ST0849,False,12,0,1
ST0849,False,13,0,1
ST0849,False,14,0,1
ST0849,False,15,0,1
ST0849,False,16,0,1
ST0849,False,17,0,1
ST0849,False,18,0,1
ST0849,False,19,0,1
ST0849,False,20,0,1
ST0849,False,21,0,1
ST0849,False,22,0,1
ST0849,False,23,0,1
ST0849,True,0,0,1
ST0849,True,1,0,1
ST0849,True,2,0,1
ST0849,True,3,0,1
ST0849,True,4,0,1
ST0849,True,5,0,1
ST0849,True,6,0,1
ST0849,True,7,0,1
ST0849,True,8,0,1
ST0849,True,9,1,1
ST0849,True,10,0,1
ST0849,True,11,0,1
ST0849,True,12,0,1
ST0849,True,13,0,1
ST0849,True,14,0,1
ST0849,True,15,0,1
ST0849,True,16,0,1
ST0849,True,17,0,1
ST0849,True,18,0,1
ST0849,True,19,0,1
ST0849,True,20,0,1
ST0849,True,21,0,1
ST0849,True,22,0,1
ST0849,True,23,0,1
ST0850,False,0,1,5
ST0850,False,1,0,5
ST0850,False,2,0,5
ST0850,False,3,0,5
ST0850,False,4,0,5
ST0850,False,5,0,5
ST0850,False,6,1,5
ST0850,False,7,2,5
ST0850,False,8,0,5
ST0850,False,9,0,5
ST0850,False,10,0,5
ST0850,False,11,0,5
ST0850,False,12,0,5
ST0850,False,13,0,5
ST0850,False,14,0,5
ST0850,False,15,0,5
ST0850,False,16,0,5
ST0850,False,17,1,5
ST0850,False,18,1,5
ST0850,False,19,1,5
ST0850,False,20,0,5
ST0850,False,21,0,5
ST0850,False,22,1,5
ST0850,False,23,1,5
ST0850,True,0,0,5
ST0850,True,1,0,5
ST0850,True,2,1,5
ST0850,True,3,0,5
ST0850,True,4,0,5
ST0850,True,5,1,5
ST0850,True,6,1,5
ST0850,True,7,1,5
ST0850,True,8,0,5
ST0850,True,9,0,5
ST0850,True,10,1,5
ST0850,True,11,0,5
ST0850,True,12,1,5
ST0850,True,13,1,5
ST0850,True,14,0,5
ST0850,True,15,0,5
ST0850,True,16,1,5
ST0850,True,17,0,5
ST0850,True,18,0,5
ST0850,True,19,2,5
ST0850,True,20,0,5
ST0850,True,21,1,5
ST0850,True,22,1,5
ST0850,True,23,1,5
ST0851,False,0,1,6
ST0851,False,1,1,6
ST0851,False,2,0,6
ST0851,False,3,0,6
ST0851,False,4,0,6
ST0851,False,5,0,6
ST0851,False,6,1,6
ST0851,False,7,2,6
ST0851,False,8,3,6
ST0851,False,9,1,6
ST0851,False,10,0,6
ST0851,False,11,0,6
ST0851,False,12,0,6
ST0851,False,13,0,6
ST0851,False,14,1,6
ST0851,False,15,0,6
ST0851,False,16,1,6
ST0851,False,17,2,6
ST0851,False,18,2,6
ST0851,False,19,1,6
ST0851,False,20,1,6
ST0851,False,21,1,6
ST0851,False,22,1,6
ST0851,False,23,0,6
ST0851,True,0,0,6
ST0851,True,1,1,6
ST0851,True,2,1,6
ST0851,True,3,0,6
ST0851,True,4,0,6
ST0851,True,5,1,6
ST0851,True,6,1,6
ST0851,True,7,1,6
ST0851,True,8,1,6
ST0851,True,9,0,6
ST0851,True,10,0,6
ST0851,True,11,1,6
ST0851,True,12,1,6
ST0851,True,13,0,6
ST0851,True,14,0,6
ST0851,True,15,1,6
ST0851,True,16,1,6
ST0851,True,17,0,6
ST0851,True,18,1,6
ST0851,True,19,1,6
ST0851,True,20,0,6
ST0851,True,21,1,6
ST0851,True,22,0,6
ST0851,True,23,0,6
ST0852,False,0,0,4
ST0852,False,1,0,4
ST0852,False,2,0,4
ST0852,False,3,0,4
ST0852,False,4,0,4
ST0852,False,5,0,4
ST0852,False,6,0,4
ST0852,False,7,0,4
ST0852,False,8,1,4
ST0852,False,9,1,4
ST0852,False,10,1,4
ST0852,False,11,0,4
ST0852,False,12,1,4
ST0852,False,13,1,4
ST0852,False,14,1,4
ST0852,False,15,1,4
ST0852,False,16,1,4
ST0852,False,17,1,4
ST0852,False,18,1,4
ST0852,False,19,1,4
ST0852,False,20,1,4
ST0852,False,21,1,4
ST0852,False,22,0,4
ST0852,False,23,1,4
ST0852,True,0,1,4
ST0852,True,1,0,4
ST0852,True,2,0,4
ST0852,True,3,0,4
ST0852,True,4,0,4
ST0852,True,5,0,4
ST0852,True,6,0,4
ST0852,True,7,0,4
ST0852,True,8,0,4
ST0852,True,9,0,4
ST0852,True,10,1,4
ST0852,True,11,2,4
ST0852,True,12,1,4
ST0852,True,13,1,4
ST0852,True,14,0,4
ST0852,True,15,1,4
ST0852,True,16,1,4
ST0852,True,17,1,4
ST0852,True,18,1,4
ST0852,True,19,1,4
ST0852,True,20,1,4
ST0852,True,21,1,4
ST0852,True,22,2,4
ST0852,True,23,0,4
ST0856,False,0,0,14
ST0856,False,1,0,14
ST0856,False,2,0,14
ST0856,False,3,0,14
ST0856,False,4,0,14
ST0856,False,5,0,14
ST0856,False,6,0,14
ST0856,False,7,1,14
ST0856,False,8,1,14
ST0856,False,9,0,14
ST0856,False,10,0,14
ST0856,False,11,0,14
ST0856,False,12,0,14
ST0856,False,13,0,14
ST0856,False,14,0,14
ST0856,False,15,0,14
ST0856,False,16,1,14
ST0856,False,17,0,14
ST0856,False,18,2,14
ST0856,False,19,0,14
ST0856,False,20,0,14
ST0856,False,21,0,14
ST0856,False,22,0,14
ST0856,False,23,0,14
ST0856,True,0,0,14
ST0856,True,1,0,14
ST0856,True,2,0,14
ST0856,True,3,0,14
ST0856,True,4,0,14
ST0856,True,5,0,14
ST0856,True,6,0,14
ST0856,True,7,0,14
ST0856,True,8,0,14
ST0856,True,9,1,14
ST0856,True,10,1,14
ST0856,True,11,0,14
ST0856,True,12,0,14
ST0856,True,13,0,14
ST0856,True,14,1,14
ST0856,True,15,1,14
ST0856,True,16,6,14
ST0856,True,17,0,14
ST0856,True,18,0,14
ST0856,True,19,1,14
ST0856,True,20,0,14
ST0856,True,21,1,14
ST0856,True,22,1,14
ST0856,True,23,0,14
ST0857,False,0,1,19
ST0857,False,1,0,19
ST0857,False,2,0,19
ST0857,False,3,0,19
ST0857,False,4,0,19
ST0857,False,5,0,19
ST0857,False,6,0,19
ST0857,False,7,0,19
ST0857,False,8,1,19
ST0857,False,9,1,19
ST0857,False,10,1,19
ST0857,False,11,1,19
ST0857,False,12,1,19
ST0857,False,13,1,19
ST0857,False,14,0,19
ST0857,False,15,1,19
ST0857,False,16,1,19
ST0857,False,17,1,19
ST0857,False,18,2,19
ST0857,False,19,2,19
ST0857,False,20,1,19
ST0857,False,21,1,19
ST0857,False,22,2,19
ST0857,False,23,1,19
ST0857,True,0,0,19
ST0857,True,1,0,19
ST0857,True,2,0,19
ST0857,True,3,0,19
ST0857,True,4,0,19
ST0857,True,5,0,19
ST0857,True,6,1,19
ST0857,True,7,0,19
ST0857,True,8,1,19
ST0857,True,9,1,19
ST0857,True,10,1,19
ST0857,True,11,1,19
ST0857,True,12,1,19
ST0857,True,13,1,19
ST0857,True,14,0,19
ST0857,True,15,1,19
ST0857,True,16,0,19
ST0857,True,17,0,19
ST0857,True,18,1,19
ST0857,True,19,1,19
ST0857,True,20,0,19
ST0857,True,21,1,19
ST0857,True,22,7,19
ST0857,True,23,1,19
ST0859,False,0,0,12
ST0859,False,1,0,12
ST0859,False,2,0,12
ST0859,False,3,0,12
ST0859,False,4,0,12
ST0859,False,5,0,12
ST0859,False,6,0,12
ST0859,False,7,1,12
ST0859,False,8,2,12
ST0859,False,9,0,12
ST0859,False,10,1,12
ST0859,False,11,1,12
ST0859,False,12,0,12
ST0859,False,13,0,12
ST0859,False,14,1,12
ST0859,False,15,0,12
ST0859,False,16,1,12
ST0859,False,17,0,12
ST0859,False,18,0,12
ST0859,False,19,1,12
ST0859,False,20,2,12
ST0859,False,21,0,12
ST0859,False,22,1,12
ST0859,False,23,1,12
ST0859,True,0,1,12
ST0859,True,1,0,12
ST0859,True,2,0,12
ST0859,True,3,0,12
ST0859,True,4,0,12
ST0859,True,5,0,12
ST0859,True,6,0,12
ST0859,True,7,0,12
ST0859,True,8,0,12
ST0859,True,9,0,12
ST0859,True,10,0,12
ST0859,True,11,0,12
ST0859,True,12,0,12
ST0859,True,13,0,12
ST0859,True,14,1,12
ST0859,True,15,0,12
ST0859,True,16,2,12
ST0859,True,17,0,12
ST0859,True,18,1,12
ST0859,True,19,0,12
ST0859,True,20,1,12
ST0859,True,21,0,12
ST0859,True,22,2,12
ST0859,True,23,0,12
ST0861,False,0,0,3
ST0861,False,1,1,3
ST0861,False,2,1,3
ST0861,False,3,1,3
ST0861,False,4,0,3
ST0861,False,5,0,3
ST0861,False,6,0,3
ST0861,False,7,0,3
ST0861,False,8,0,3
ST0861,False,9,0,3
ST0861,False,10,0,3
ST0861,False,11,0,3
ST0861,False,12,0,3
ST0861,False,13,1,3
ST0861,False,14,0,3
ST0861,False,15,0,3
ST0861,False,16,0,3
ST0861,False,17,1,3
ST0861,False,18,1,3
ST0861,False,19,0,3
ST0861,False,20,0,3
ST0861,False,21,0,3
ST0861,False,22,0,3
ST0861,False,23,0,3
ST0861,True,0,0,3
ST0861,True,1,0,3
ST0861,True,2,0,3
ST0861,True,3,1,3
ST0861,True,4,0,3
ST0861,True,5,0,3
ST0861,True,6,0,3
ST0861,True,7,0,3
ST0861,True,8,0,3
ST0861,True,9,0,3
ST0861,True,10,0,3
ST0861,True,11,0,3
ST0861,True,12,1,3
ST0861,True,13,0,3
ST0861,True,14,0,3
ST0861,True,15,0,3
ST0861,True,16,0,3
ST0861,True,17,0,3
ST0861,True,18,1,3
ST0861,True,19,0,3
ST0861,True,20,1,3
ST0861,True,21,0,3
ST0861,True,22,1,3
ST0861,True,23,0,3
ST0862,False,0,0,6
ST0862,False,1,0,6
ST0862,False,2,0,6
ST0862,False,3,0,6
ST0862,False,4,0,6
ST0862,False,5,0,6
ST0862,False,6,0,6
ST0862,False,7,0,6
ST0862,False,8,1,6
ST0862,False,9,0,6
ST0862,False,10,0,6
ST0862,False,11,0,6
ST0862,False,12,0,6
ST0862,False,13,0,6
ST0862,False,14,0,6
ST0862,False,15,0,6
ST0862,False,16,0,6
ST0862,False,17,1,6
ST0862,False,18,0,6
ST0862,False,19,0,6
ST0862,False,20,0,6
ST0862,False,21,0,6
ST0862,False,22,0,6
ST0862,False,23,1,6
ST0862,True,0,0,6
ST0862,True,1,0,6
ST0862,True,2,0,6
ST0862,True,3,0,6
ST0862,True,4,0,6
ST0862,True,5,0,6
ST0862,True,6,0,6
ST0862,True,7,0,6
ST0862,True,8,0,6
ST0862,True,9,1,6
ST0862,True,10,0,6
ST0862,True,11,0,6
ST0862,True,12,0,6
ST0862,True,13,0,6
ST0862,True,14,0,6
ST0862,True,15,1,6
ST0862,True,16,0,6
ST0862,True,17,0,6
ST0862,True,18,0,6
ST0862,True,19,0,6
ST0862,True,20,0,6
ST0862,True,21,1,6
ST0862,True,22,0,6
ST0862,True,23,0,6
ST0863,False,0,0,4
ST0863,False,1,0,4
ST0863,False,2,0,4
ST0863,False,3,0,4
ST0863,False,4,0,4
ST0863,False,5,0,4
ST0863,False,6,0,4
ST0863,False,7,0,4
ST0863,False,8,1,4
ST0863,False,9,1,4
ST0863,False,10,1,4
ST0863,False,11,0,4
ST0863,False,12,0,4
ST0863,False,13,1,4
ST0863,False,14,1,4
ST0863,False,15,0,4
ST0863,False,16,0,4
ST0863,False,17,1,4
ST0863,False,18,0,4
ST0863,False,19,0,4
ST0863,False,20,1,4
ST0863,False,21,1,4
ST0863,False,22,0,4
ST0863,False,23,0,4
ST0863,True,0,0,4
ST0863,True,1,0,4
ST0863,True,2,0,4
ST0863,True,3,0,4
ST0863,True,4,0,4
ST0863,True,5,0,4
ST0863,True,6,0,4
ST0863,True,7,0,4
ST0863,True,8,0,4
ST0863,True,9,0,4
ST0863,True,10,0,4
ST0863,True,11,0,4
ST0863,True,12,0,4
ST0863,True,13,0,4
ST0863,True,14,1,4
ST0863,True,15,0,4
ST0863,True,16,0,4
ST0863,True,17,1,4
ST0863,True,18,0,4
ST0863,True,19,1,4
ST0863,True,20,1,4
ST0863,True,21,1,4
ST0863,True,22,1,4
ST0863,True,23,0,4
ST0864,False,0,0,9
ST0864,False,1,0,9
ST0864,False,2,0,9
ST0864,False,3,0,9
ST0864,False,4,0,9
ST0864,False,5,0,9
ST0864,False,6,0,9
ST0864,False,7,0,9
ST0864,False,8,0,9
ST0864,False,9,0,9
ST0864,False,10,0,9
ST0864,False,11,0,9
ST0864,False,12,0,9
ST0864,False,13,0,9
ST0864,False,14,0,9
ST0864,False,15,0,9
ST0864,False,16,0,9
ST0864,False,17,2,9
ST0864,False,18,0,9
ST0864,False,19,0,9
ST0864,False,20,0,9
ST0864,False,21,0,9
ST0864,False,22,0,9
ST0864,False,23,0,9
ST0864,True,0,0,9
ST0864,True,1,0,9
ST0864,True,2,0,9
ST0864,True,3,0,9
ST0864,True,4,0,9
ST0864,True,5,0,9
ST0864,True,6,0,9
ST0864,True,7,0,9
ST0864,True,8,0,9
ST0864,True,9,0,9
ST0864,True,10,0,9
ST0864,True,11,1,9
ST0864,True,12,0,9
ST0864,True,13,0,9
ST0864,True,14,0,9
ST0864,True,15,0,9
ST0864,True,16,1,9
ST0864,True,17,1,9
ST0864,True,18,0,9
ST0864,True,19,0,9
ST0864,True,20,0,9
ST0864,True,21,1,9
ST0864,True,22,0,9
ST0864,True,23,0,9
ST0865,False,0,3,16
ST0865,False,1,1,16
ST0865,False,2,1,16
ST0865,False,3,2,16
ST0865,False,4,1,16
ST0865,False,5,1,16
ST0865,False,6,1,16
ST0865,False,7,3,16
ST0865,False,8,7,16
ST0865,False,9,3,16
ST0865,False,10,2,16
ST0865,False,11,1,16
ST0865,False,12,1,16
ST0865,False,13,1,16
ST0865,False,14,2,16
ST0865,False,15,2,16
ST0865,False,16,3,16
ST0865,False,17,4,16
ST0865,False,18,3,16
ST0865,False,19,2,16
ST0865,False,20,5,16
ST0865,False,21,2,16
ST0865,False,22,2,16
ST0865,False,23,3,16
ST0865,True,0,1,16
ST0865,True,1,2,16
ST0865,True,2,1,16
ST0865,True,3,1,16
ST0865,True,4,1,16
ST0865,True,5,2,16
ST0865,True,6,0,16
ST0865,True,7,1,16
ST0865,True,8,2,16
ST0865,True,9,2,16
ST0865,True,10,3,16
ST0865,True,11,4,16
ST0865,True,12,1,16
ST0865,True,13,3,16
ST0865,True,14,3,16
ST0865,True,15,2,16
ST0865,True,16,2,16
ST0865,True,17,3,16
ST0865,True,18,2,16
ST0865,True,19,4,16
ST0865,True,20,2,16
ST0865,True,21,0,16
ST0865,True,22,2,16
ST0865,True,23,0,16
ST0866,False,0,0,4
ST0866,False,1,1,4
ST0866,False,2,0,4
ST0866,False,3,1,4
ST0866,False,4,0,4
ST0866,False,5,0,4
ST0866,False,6,1,4
ST0866,False,7,1,4
ST0866,False,8,1,4
ST0866,False,9,0,4
ST0866,False,10,0,4
ST0866,False,11,0,4
ST0866,False,12,1,4
ST0866,False,13,1,4
ST0866,False,14,0,4
ST0866,False,15,0,4
ST0866,False,16,0,4
ST0866,False,17,0,4
ST0866,False,18,0,4
ST0866,False,19,0,4
ST0866,False,20,1,4
ST0866,False,21,0,4
ST0866,False,22,0,4
ST0866,False,23,0,4
ST0866,True,0,0,4
ST0866,True,1,0,4
ST0866,True,2,0,4
ST0866,True,3,0,4
ST0866,True,4,0,4
ST0866,True,5,0,4
ST0866,True,6,0,4
ST0866,True,7,0,4
ST0866,True,8,1,4
ST0866,True,9,1,4
ST0866,True,10,1,4
ST0866,True,11,1,4
ST0866,True,12,0,4
ST0866,True,13,2,4
ST0866,True,14,0,4
ST0866,True,15,0,4
ST0866,True,16,1,4
ST0866,True,17,0,4
ST0866,True,18,1,4
ST0866,True,19,1,4
ST0866,True,20,0,4
ST0866,True,21,0,4
ST0866,True,22,0,4
ST0866,True,23,0,4
ST0867,False,0,0,4
ST0867,False,1,0,4
ST0867,False,2,0,4
ST0867,False,3,0,4
ST0867,False,4,0,4
ST0867,False,5,0,4
ST0867,False,6,0,4
ST0867,False,7,1,4
ST0867,False,8,1,4
ST0867,False,9,0,4
ST0867,False,10,0,4
ST0867,False,11,0,4
ST0867,False,12,0,4
ST0867,False,13,0,4
ST0867,False,14,0,4
ST0867,False,15,1,4
ST0867,False,16,0,4
ST0867,False,17,1,4
ST0867,False,18,0,4
ST0867,False,19,0,4
ST0867,False,20,2,4
ST0867,False,21,1,4
ST0867,False,22,0,4
ST0867,False,23,0,4
ST0867,True,0,0,4
ST0867,True,1,0,4
ST0867,True,2,0,4
ST0867,True,3,0,4
ST0867,True,4,0,4
ST0867,True,5,0,4
ST0867,True,6,0,4
ST0867,True,7,0,4
ST0867,True,8,1,4
ST0867,True,9,0,4
ST0867,True,10,0,4
ST0867,True,11,0,4
ST0867,True,12,0,4
ST0867,True,13,0,4
ST0867,True,14,0,4
ST0867,True,15,0,4
ST0867,True,16,0,4
ST0867,True,17,1,4
ST0867,True,18,0,4
ST0867,True,19,0,4
ST0867,True,20,0,4
ST0867,True,21,0,4
ST0867,True,22,0,4
ST0867,True,23,0,4
ST0868,False,0,0,1
